SPAID,DHSCC,FIPSCC,SPAYEAR,SPAFACID,ADM1CODE,ADM1NAME,SPAREGCO,SPAREGNA,SPATYPEC,SPATYPEN,SPAMANGC,SPAMANGN,SOURCE,LATNUM,LONGNUM,DATUM
NPSPA202100000124,NP,NP,2021.00000000000,124.00000000000,1.00000000000,Province 1,110.00000000000,Ilam,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,26.86509500000,87.88191300000,WGS84
NPSPA202100000125,NP,NP,2021.00000000000,125.00000000000,1.00000000000,Province 1,110.00000000000,Ilam,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,26.93863800000,87.83561200000,WGS84
NPSPA202100000126,NP,NP,2021.00000000000,126.00000000000,1.00000000000,Province 1,110.00000000000,Ilam,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,26.89920300000,87.84443700000,WGS84
NPSPA202100000127,NP,NP,2021.00000000000,127.00000000000,1.00000000000,Province 1,110.00000000000,Ilam,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,26.99259200000,87.74611700000,WGS84
NPSPA202100000128,NP,NP,2021.00000000000,128.00000000000,1.00000000000,Province 1,110.00000000000,Ilam,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,26.94404800000,87.72293700000,WGS84
NPSPA202100000129,NP,NP,2021.00000000000,129.00000000000,1.00000000000,Province 1,110.00000000000,Ilam,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,26.81226800000,87.73923700000,WGS84
NPSPA202100000130,NP,NP,2021.00000000000,130.00000000000,1.00000000000,Province 1,110.00000000000,Ilam,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,26.83078200000,87.65625300000,WGS84
NPSPA202100000131,NP,NP,2021.00000000000,131.00000000000,1.00000000000,Province 1,110.00000000000,Ilam,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,26.79382500000,87.95075700000,WGS84
NPSPA202100000132,NP,NP,2021.00000000000,132.00000000000,1.00000000000,Province 1,110.00000000000,Ilam,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,26.94897200000,88.11320700000,WGS84
NPSPA202100000133,NP,NP,2021.00000000000,133.00000000000,1.00000000000,Province 1,110.00000000000,Ilam,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,26.89476500000,88.12438700000,WGS84
NPSPA202100000134,NP,NP,2021.00000000000,134.00000000000,1.00000000000,Province 1,110.00000000000,Ilam,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,26.89259300000,88.07150800000,WGS84
NPSPA202100000135,NP,NP,2021.00000000000,135.00000000000,1.00000000000,Province 1,110.00000000000,Ilam,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,26.85686200000,88.04798300000,WGS84
NPSPA202100000136,NP,NP,2021.00000000000,136.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,26.75990700000,88.16359200000,WGS84
NPSPA202100000137,NP,NP,2021.00000000000,137.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,26.70492300000,88.08753500000,WGS84
NPSPA202100000138,NP,NP,2021.00000000000,138.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,26.65881200000,88.09952700000,WGS84
NPSPA202100000139,NP,NP,2021.00000000000,139.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.65400800000,88.05247000000,WGS84
NPSPA202100000140,NP,NP,2021.00000000000,140.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,26.63462700000,88.08093300000,WGS84
NPSPA202100000141,NP,NP,2021.00000000000,141.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,26.73748300000,88.00908700000,WGS84
NPSPA202100000142,NP,NP,2021.00000000000,142.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,3.00000000000,Local level hospital,1.00000000000,Government/Public,GPS,26.68611200000,87.99871800000,WGS84
NPSPA202100000143,NP,NP,2021.00000000000,143.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.64648300000,87.89140500000,WGS84
NPSPA202100000144,NP,NP,2021.00000000000,144.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,26.64040200000,87.88982000000,WGS84
NPSPA202100000145,NP,NP,2021.00000000000,145.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,26.60136700000,87.87961300000,WGS84
NPSPA202100000146,NP,NP,2021.00000000000,146.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,26.57459300000,87.83965300000,WGS84
NPSPA202100000147,NP,NP,2021.00000000000,147.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,26.65966000000,87.86978500000,WGS84
NPSPA202100000148,NP,NP,2021.00000000000,148.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.65943800000,87.70362500000,WGS84
NPSPA202100000149,NP,NP,2021.00000000000,149.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,3.00000000000,Local level hospital,1.00000000000,Government/Public,GPS,26.67142700000,87.70298200000,WGS84
NPSPA202100000150,NP,NP,2021.00000000000,150.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,5.00000000000,"Other hospital (private, not-state-owned)",2.00000000000,NGO/Private not-for-profit,GPS,26.67458000000,87.68859200000,WGS84
NPSPA202100000151,NP,NP,2021.00000000000,151.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.66706800000,87.69862500000,WGS84
NPSPA202100000152,NP,NP,2021.00000000000,152.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.65857500000,87.69957500000,WGS84
NPSPA202100000153,NP,NP,2021.00000000000,153.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.65992700000,87.68683500000,WGS84
NPSPA202100000154,NP,NP,2021.00000000000,154.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,26.64304200000,87.66871800000,WGS84
NPSPA202100000155,NP,NP,2021.00000000000,155.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,26.61690500000,87.66470500000,WGS84
NPSPA202100000156,NP,NP,2021.00000000000,156.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,26.57220800000,87.71664200000,WGS84
NPSPA202100000157,NP,NP,2021.00000000000,157.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,26.46634800000,87.70658800000,WGS84
NPSPA202100000158,NP,NP,2021.00000000000,158.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,26.53636300000,87.91782200000,WGS84
NPSPA202100000159,NP,NP,2021.00000000000,159.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.64517500000,87.99173800000,WGS84
NPSPA202100000160,NP,NP,2021.00000000000,160.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.64191300000,87.98605500000,WGS84
NPSPA202100000161,NP,NP,2021.00000000000,161.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.64409700000,87.99682700000,WGS84
NPSPA202100000162,NP,NP,2021.00000000000,162.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.64260500000,87.98420700000,WGS84
NPSPA202100000163,NP,NP,2021.00000000000,163.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,26.64235700000,87.98043300000,WGS84
NPSPA202100000164,NP,NP,2021.00000000000,164.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.64463200000,87.99737700000,WGS84
NPSPA202100000165,NP,NP,2021.00000000000,165.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.64546200000,87.99803000000,WGS84
NPSPA202100000166,NP,NP,2021.00000000000,166.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,26.64772500000,87.99632200000,WGS84
NPSPA202100000167,NP,NP,2021.00000000000,167.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,26.54686700000,88.09516800000,WGS84
NPSPA202100000168,NP,NP,2021.00000000000,168.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.55995300000,88.08015000000,WGS84
NPSPA202100000169,NP,NP,2021.00000000000,169.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,2.00000000000,Provincial level hospital,1.00000000000,Government/Public,GPS,26.55764200000,88.08850300000,WGS84
NPSPA202100000170,NP,NP,2021.00000000000,170.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,26.41675200000,87.98746000000,WGS84
NPSPA202100000171,NP,NP,2021.00000000000,171.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,26.42727500000,88.04219300000,WGS84
NPSPA202100000172,NP,NP,2021.00000000000,172.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,10.00000000000,HTC (stand alone),3.00000000000,Private for profit,GPS,26.64202500000,87.99378000000,WGS84
NPSPA202100000173,NP,NP,2021.00000000000,173.00000000000,1.00000000000,Province 1,111.00000000000,Jhapa,10.00000000000,HTC (stand alone),2.00000000000,NGO/Private not-for-profit,GPS,26.57044500000,88.07137500000,WGS84
NPSPA202100000174,NP,NP,2021.00000000000,174.00000000000,1.00000000000,Province 1,112.00000000000,Morang,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,26.79341800000,87.53808500000,WGS84
NPSPA202100000175,NP,NP,2021.00000000000,175.00000000000,1.00000000000,Province 1,112.00000000000,Morang,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,26.73409200000,87.50091000000,WGS84
NPSPA202100000176,NP,NP,2021.00000000000,176.00000000000,1.00000000000,Province 1,112.00000000000,Morang,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,26.84300700000,87.41624700000,WGS84
NPSPA202100000177,NP,NP,2021.00000000000,177.00000000000,1.00000000000,Province 1,112.00000000000,Morang,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.66982200000,87.37990800000,WGS84
NPSPA202100000178,NP,NP,2021.00000000000,178.00000000000,1.00000000000,Province 1,112.00000000000,Morang,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,26.61200000000,87.36985300000,WGS84
NPSPA202100000179,NP,NP,2021.00000000000,179.00000000000,1.00000000000,Province 1,112.00000000000,Morang,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,26.66177200000,87.36148500000,WGS84
NPSPA202100000180,NP,NP,2021.00000000000,180.00000000000,1.00000000000,Province 1,112.00000000000,Morang,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.65920200000,87.41564700000,WGS84
NPSPA202100000181,NP,NP,2021.00000000000,181.00000000000,1.00000000000,Province 1,112.00000000000,Morang,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,26.58764800000,87.46555200000,WGS84
NPSPA202100000182,NP,NP,2021.00000000000,182.00000000000,1.00000000000,Province 1,112.00000000000,Morang,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,26.59015800000,87.50624200000,WGS84
NPSPA202100000183,NP,NP,2021.00000000000,183.00000000000,1.00000000000,Province 1,112.00000000000,Morang,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.65813300000,87.55880800000,WGS84
NPSPA202100000184,NP,NP,2021.00000000000,184.00000000000,1.00000000000,Province 1,112.00000000000,Morang,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,26.61735700000,87.57632500000,WGS84
NPSPA202100000185,NP,NP,2021.00000000000,185.00000000000,1.00000000000,Province 1,112.00000000000,Morang,3.00000000000,Local level hospital,1.00000000000,Government/Public,GPS,26.66614800000,87.60337000000,WGS84
NPSPA202100000186,NP,NP,2021.00000000000,186.00000000000,1.00000000000,Province 1,112.00000000000,Morang,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.66439300000,87.63397300000,WGS84
NPSPA202100000187,NP,NP,2021.00000000000,187.00000000000,1.00000000000,Province 1,112.00000000000,Morang,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.66440000000,87.63177200000,WGS84
NPSPA202100000188,NP,NP,2021.00000000000,188.00000000000,1.00000000000,Province 1,112.00000000000,Morang,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.46110300000,87.28462300000,WGS84
NPSPA202100000189,NP,NP,2021.00000000000,189.00000000000,1.00000000000,Province 1,112.00000000000,Morang,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,26.41916200000,87.61406200000,WGS84
NPSPA202100000190,NP,NP,2021.00000000000,190.00000000000,1.00000000000,Province 1,112.00000000000,Morang,3.00000000000,Local level hospital,1.00000000000,Government/Public,GPS,26.43358700000,87.63540000000,WGS84
NPSPA202100000191,NP,NP,2021.00000000000,191.00000000000,1.00000000000,Province 1,112.00000000000,Morang,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,26.47205500000,87.61271700000,WGS84
NPSPA202100000192,NP,NP,2021.00000000000,192.00000000000,1.00000000000,Province 1,112.00000000000,Morang,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,26.41370200000,87.58374300000,WGS84
NPSPA202100000193,NP,NP,2021.00000000000,193.00000000000,1.00000000000,Province 1,112.00000000000,Morang,3.00000000000,Local level hospital,1.00000000000,Government/Public,GPS,26.46587700000,87.49010200000,WGS84
NPSPA202100000194,NP,NP,2021.00000000000,194.00000000000,1.00000000000,Province 1,112.00000000000,Morang,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,26.46106700000,87.50638700000,WGS84
NPSPA202100000195,NP,NP,2021.00000000000,195.00000000000,1.00000000000,Province 1,112.00000000000,Morang,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,26.53857300000,87.33591700000,WGS84
NPSPA202100000196,NP,NP,2021.00000000000,196.00000000000,1.00000000000,Province 1,112.00000000000,Morang,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,26.60948300000,87.30750300000,WGS84
NPSPA202100000197,NP,NP,2021.00000000000,197.00000000000,1.00000000000,Province 1,112.00000000000,Morang,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.46657000000,87.27842200000,WGS84
NPSPA202100000198,NP,NP,2021.00000000000,198.00000000000,1.00000000000,Province 1,112.00000000000,Morang,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.48397300000,87.27685700000,WGS84
NPSPA202100000199,NP,NP,2021.00000000000,199.00000000000,1.00000000000,Province 1,112.00000000000,Morang,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.48947300000,87.27093500000,WGS84
NPSPA202100000200,NP,NP,2021.00000000000,200.00000000000,1.00000000000,Province 1,112.00000000000,Morang,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.47278300000,87.27543000000,WGS84
NPSPA202100000201,NP,NP,2021.00000000000,201.00000000000,1.00000000000,Province 1,112.00000000000,Morang,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.44724300000,87.27733000000,WGS84
NPSPA202100000202,NP,NP,2021.00000000000,202.00000000000,1.00000000000,Province 1,112.00000000000,Morang,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,26.45903700000,87.28295200000,WGS84
NPSPA202100000203,NP,NP,2021.00000000000,203.00000000000,1.00000000000,Province 1,112.00000000000,Morang,10.00000000000,HTC (stand alone),2.00000000000,NGO/Private not-for-profit,GPS,26.46164500000,87.28689500000,WGS84
